Name,Review,Rating,Sentiment Score
Schramm's Madeline,"Bottle shared at Welcome back to DS Tasting. Thanks to Wingman Dave for this one. A rich purple plummy red coloured pour with a loose pink head. Aroma is Semi sweet, boysenberry, red currant, pop tart, rich berries, red currant, boysenberry, super jammy, sticky berries. Palate is medium sweet, sticky, Really nice.",4.3,0.9781
Schramm's Madeline,"Bottle at the wee vault. Pours deep ruby, nose is raspberry jam, strawberry, blackcurrant, honey, taste is similar, juicy, tart berries, sweet",4.0,0.4588
Schramm's Madeline,"Bottle shared by John, thanks!.  Pours clear deep ruby, flat.  Aroma is heavy berries,  boisenberry. Flavor is sweet,  huge berries,  honey.  Medium body.",4.4,0.9098
Schramm's Madeline,Bottle mail ordered from the Meadery.  Deep purple color.  Very sweet.  Tons of black raspberry flavor.  Rich fruit aroma. Almost like a syrup.  Fantastic.,4.7,0.9136
Schramm's Madeline,"Corked bottle courtesy of Sergey
It's sweet, but with elegance; deep currants flavour, aroma of hop, and boysenberries, wax; strong honey character, some tannins, mild acidity, deep wet forest. The alcohol is present, warming, perfectly blending in.
Delicious.",4.3,0.9779
Schramm's Madeline,"375ml (thx, Kory V.!) shared with Alex at Andrey's.
Appearance: deep purple with no head.
Aroma: lots of honey and berries, sweet and sour.
Taste: along the same lines with quite complex berries and mead character.
Overall: very nice.",4.2,0.8436
Schramm's Madeline,"375 ml corked bottle, 5th Birthday batch.  Served in a snifter, the mead pours a dark reddish/purple color.  I like the aroma, it smells like boysenberries, honey, earthiness, and a general dark berry jam aroma.  Taste is pretty much the same as the aroma, little bit of booze noticeable but not as much as I expected for it being 14%.  Mostly fruity and sweet, but with some earthiness and tartness there too.  Mouthfeel/body is full, it's velvety and smooth, and easy enough to drink.  I thought this was pretty good, definitely want to buy more at some point!",4.5,0.9774
Schramm's Madeline,"Bottle, 375 ml at Miro's Grande Tasting 2020. Deep dark red, no head. Intensive berries, both dark and red, juicy, jam, sweet with nice tartness. Smooth.",4.6,0.5574
Schramm's Madeline,"( bottle as 3th birthday )
Aroma: blueberry youghrt, honey.
Taste: sweet, flavour of blueberry  youghrt, honey and tart fruits.
Palate: full body,
Overall: Lovely pastry-like mead !",4.5,0.7959
Schramm's Madeline,"Bottle pour at Schramm’s, pours a deep dark mahogany. Aroma reveals gorgeously intense boysenberries upfront, with the honey taking a back seat - it provides a base more than it exudes aromatics. Flavour is rich and decadent, with intense boysenberries, moderate honey presence, and some treacle. Very sweet but appropriately so. Semi-boozy, dessert-like elegance on the finish. Lovely.",4.4,0.9455
Schramm's Madeline,"4th Birthday pour at Schramm's. Pours a deep, dark pomegranate to purple with ruby highlights. Deep, full flavored boysensberry aromas with currant, plum and blueberry underneath as it warms. Full body, great mouthfeel and texture. Smooth with lingering dark berry flavors.",4.4,0.7351
Schramm's Madeline,"[Tasting thanks to Saxo :) - Højbjerg]

[Vintage - 3rd Birthday Batch]

Aroma: Intense sweet, honey, blackberry and dominating raspberry

Appearance: Deep red with no head

Taste: Intense sweet and moderately acidic, honey, fruit sugar, blackberry and acidic raspberry

Mouthfeel: Full mouthfeel with creamy texture

Overall: Delicious fruit mead ;)",4.3,0.9287
Schramm's Madeline,"Bottle. No head. Color is deep purple. Aroma and taste are rich boysenberries, fruits, honey, flowers and has a nice lpng sweet berry finish.",4.1,0.802
Schramm's Madeline,"Flaska från Kihoskh webshop. Batch #4, 2018. Mörk, mörk rödlila. Sött, maffig och rejält, fyllig bärighet med drag av boysen, hallon, björnbär, lingon, blåbärssoppa. Fint djup och fyllighet och fin värme. Bra med tanniner från bären som bidrar med snygg strävhet mot den djupa sötman och bärighet. En av de bästa från Schramms hittills! Fantastiskt gott!",4.5,-0.3578
Schramm's Madeline,Rich and boozy aroma. Some hints of vanilla are appearing although there is not vanilla in this mead. Very robust and almost red wine-like. Not too sweet which is good and makes it more drinkable.,4.1,0.7726
Schramm's Madeline,"Deep purple-red pour.  Wonderful nose of boysenberry - sweet honey crossed with tart jammy berry, balanced to near perfection.  Arguably my favorite Schramm's to date, and that is saying a LOT.",4.6,0.9081
Schramm's Madeline,"375 split 3 ways. Enjoyed after a taco dinner. Beautiful blood red. Aroma.....actually not very ominating. Like it’s present but not huge. Flavor. Insanely booze flavor. There’s a ton of fruit in here it’ just very booze forward at the end. This is 1st birthday BTW.

3rd birthday updated review from 4.1 to 3.9. Insanely dark purple. Hard to see through it. Very apple forwar. Boysenberry jam and maple syrup. The flavor. So distinctly boysenberry with the only downside being a very boozy finish.",3.9,-0.382
Schramm's Madeline,"375 ml bottle, 1st Birthday!! Thank you Adamchandler on this share. Flavor of black currant, blackberry, boysenberry. Has a fortified wine character. Booze shows slightly. Still really great but let it sit as long as you can.",4.1,0.6857
Schramm's Madeline,"Rami Rami is drinking a Madeline by Schramm's Mead at Mikkeller Bar Warsaw

Bardzo owocowy, slodziuchny, zlozony umiarkowanie, troche lesny, cukrowy... 4.4? Pyyyyyszka

Rami Rami is drinking a Madeline (2nd Birthday) by Schramm's Mead at Craft Beer Muranów - Piwny Świat

Aromat o dziwo niezbyt intensywny, acz mily, rozczarowywuje. W smaku fajowo a la malinowe, niezle tez kwitowomiodowe, wchuj cikru. Doooobre



1st birthday - 4.4
2nd birthday - 4.0 i... 3.3 z probki :/",3.9,-0.3612
Schramm's Madeline,Bottle shared at Yaniv's tasting. 3rd Birthday version. Dark purple pour. Sweet jammy berry and honey. Quite tasty.,4.4,0.6597
Schramm's Madeline,Dark berry color. Great berry aroma. Sweet berry jam in the flavor. Some honey. Heavy palate.,4.4,0.7964
Schramm's Madeline,"Deep dark reddish, slightly lighter than the other currant and BlackBerry meads... Aroma is unique as well, lots of boysenberry jam notes, PB&J... Flavor is tasty, slightly tart, tons of dark jam notes, honey sweetness throughout ... delicious 

---Rated via Beer Buddy for iPhone",4.2,0.8402
Schramm's Madeline,"Bottle from a friend. Crimson color, no head. Sweet taste with boysenberry, strawberry, honey, black currant and a bit of tart. Sweet finish with boysenberry, strawberry, black currant, honey, tart and a bit of berries. Exquisite mead.",4.1,0.3653
Schramm's Madeline,"A deep dark burgundy red mead with aroma of dark fruits, plums, grape, very nice. In mouth, beautiful mix of sweet cherry, grape jam, light tobacco, alcohol warmth, very nice and complex. Bottle at meadery.",4.2,0.944
Schramm's Madeline,"Sweetest tasting 2.0. Bottle. Unclear dark red. Big sweet dark red, no head. Red berries, red wine, big on tannins, dry honeywine. Big sweet and moderate bitter. Full body and no carbonation. Nice and dry.",4.2,-0.5472
Schramm's Madeline,"Bottle shared at The Sweetest Tasting #2. Pours a dark red ruby, no head. Lovely jammy fruits, berries for days, cherries. Schramm’s goodness.",4.3,0.033
Schramm's Madeline,"Bottle sampled at The Sweetest tasting II. Very deep purple/ruby, not really clear, looks almost black. Lovely deep blackberry, raspberry, sweet honey, light sugary, alcohol, light herbs. Quite sweet, medium bitter and sour. Full thick creamy body. Lovely.",4.2,0.8462
Schramm's Madeline,"Refrigerated 375 ml clear skinny bottle from FlandersNed (big thanks for this one), 2nd birthday, poured into a glass. Dark purple. Aroma is boysenberry & hints of alcohol, medium/thick body, and syrupy texture. Taste is really nice boysenberry and some honey.  World class mead.",4.0,0.8221
Schramm's Madeline,"Bottle @ welcome to the jungle share. Pours deep dark red. Aroma of boysenberries, honey, red berries, vanilla and sweet red wine. Taste of sweet red berries, honey, vanilla, sweet vinous notes and cherry wine. Good stuff!",4.3,0.9468
Schramm's Madeline,"Bottle @ Welcome to the jungle-share thanks to bursprak - very much! Pours still, thick dark red. Aromas of sweet boysenberries, tannic, sweet honey. Taste is sweet, tannic, dark fruits, boysenberries, sweet honey.",4.2,0.9531
Schramm's Madeline,Bottle: Poured a dark purple with no head. Aroma is tangy funky berry. Taste is tart berry and sweetness.,4.4,0.1531
Schramm's Madeline,"Sampled at the source. Deep red pour. Handsome in the glass. Nose suggests quite a bit of sweetness. Plenty of dark stone fruits. Cherry mash etc. Honey. Drinks exceptionally thick. Luxurious, rich on the palate. Drinks as sweet as expected. Meaty fruit. Dirt-rubbed berry. Quite engaging stuff. Awesome fruit bomb, this.",4.2,0.9526
Schramm's Madeline,"Sample at Schramm’s, Ferndale. Dark purple shade. No head. Fruity and perfumey aroma. Reminds me of parma violets. Sweet, complex and delicious taste. Another winner.",4.2,0.8519
Schramm's Madeline,"Pours a deep dark pinkish ruby colour. Aroma is bursting with berries, a cherry, raspberry, blackberry mix with a light hint of vanilla, a small ‘jenka’ Chewing gum sensation, and light honey. The boysenberry sure smells incredible. The taste is intense with the thickest fruit imaginable, notes from the aroma translate into the taste. Fat mouthfeel, intense finish and an aftertaste with enormous duration. This stuff is impossible not to like. Maybe not the complexity of a well made beerenauslese or TBA but this is outstanding nonetheless.",4.4,0.8149
Schramm's Madeline,"Sampled from the tap at the meadary. Pours a deep dark purple with a hint of a pink head that starts and remains at the edges. Aroma is full of dry, semi tart boysenberry and supported by dry honey. Flavor is sweeter with boysenberry and semi sweet honey supporting.",4.2,0.802
